"V1" "V2" "V3" "V4"
"5071" 0.97 0.69 0.99 0.96
"5072" 0.99 0.85 0.99 0.99
"5073" 0.84 0.3 0.99 0.97
"5074" 0.97 0.94 0.99 0.99
"5075" 0.17 0.073 0.9 0.78
"5076" 0.087 0.24 0.79 0.88
"5077" 0.74 0.76 0.97 0.97
"5078" 0.96 0.89 0.99 0.99
"5079" 0.57 0.6 0.99 0.99
"5080" 0.22 0.26 0.86 0.86
"5081" 0.67 0.9 0.87 0.96
"5082" 0.95 0.83 0.99 0.96
"5083" 0.31 0.078 0.94 0.79
"5084" 0.86 0.57 0.98 0.91
"5085" 0.86 0.7 0.98 0.94
"5086" 0.67 0.12 0.93 0.57
"5087" 0.3 0.36 0.81 0.82
"5088" 0.93 0.89 0.98 0.97
"5089" 0.0369999999999999 0.036 0.45 0.39
"5090" 0.072 0.65 0.032 0.43
"5091" 0.095 0.03 0.35 0.12
"5092" 0.00800000000000001 0.00700000000000001 0.005 0.004
"5093" 0.023 0.00600000000000001 0.024 0.00700000000000001
"5094" 0.0349999999999999 0.011 0.12 0.0349999999999999
"5095" 0.24 0.12 0.83 0.68
"5096" 0.41 0.43 0.95 0.94
"5097" 0.085 0.76 0.31 0.9
"5098" 0.083 0.012 0.91 0.56
"5099" 0.17 0.004 0.91 0.13
"5100" 0.0309999999999999 0.017 0.43 0.22
"5101" 0.07 0.004 0.98 0.71
"5102" 0.0499999999999999 0.00800000000000001 0.2 0.028
"5103" 0.25 0.73 0.49 0.85
"5104" 0.13 0.26 0.65 0.77
"5105" 0.3 0.0599999999999999 0.96 0.83
"5106" 0.86 0.032 0.99 0.85
"5107" 0.37 0.00700000000000001 0.99 0.91
"5108" 0.89 0.1 0.99 0.85
"5109" 0.93 0.9 0.99 0.99
"5110" 0.014 0.004 0.97 0.86
"5111" 0.086 0.00900000000000001 0.95 0.69
"5112" 0.24 0.0509999999999999 0.87 0.54
"5113" 0.35 0.12 0.84 0.61
"5114" 0.5 0.14 0.86 0.58
"5115" 0.19 0.19 0.42 0.41
"5116" 0.0639999999999999 0.003 0.76 0.0519999999999999
"5117" 0.48 0.005 0.99 0.53
"5118" 0.91 0.75 0.99 0.95
"5119" 0.0579999999999999 0.014 0.3 0.07
"5120" 0.0669999999999999 0.01 0.62 0.12
"5121" 0.52 0.028 0.99 0.83
"5122" 0.82 0.034 0.99 0.51
"5123" 0.99 0.88 0.99 0.93
"5124" 0.99 0.73 0.99 0.99
"5125" 0.23 0.013 0.98 0.77
"5126" 0.038 0.002 0.41 0.013
"5127" 0.79 0.21 0.94 0.64
"5128" 0.12 0.003 0.92 0.14
"5129" 0.096 0.004 0.89 0.17
"5130" 0.9 0.23 0.99 0.78
"5131" 0.18 0.02 0.55 0.081
"5132" 0.43 0.032 0.91 0.38
"5133" 0.24 0.012 0.69 0.0599999999999999
"5134" 0.36 0.13 0.96 0.88
"5135" 0.43 0.011 0.98 0.6
"5136" 0.39 0.00800000000000001 0.99 0.8
"5137" 0.95 0.72 0.99 0.96
"5138" 0.11 0.00700000000000001 0.93 0.43
"5139" 0.16 0.014 0.72 0.12
"5140" 0.92 0.32 0.84 0.15
"5141" 0.84 0.51 0.92 0.72
"5142" 0.12 0.02 0.98 0.86
"5143" 0.0639999999999999 0.00600000000000001 0.91 0.39
"5144" 0.9 0.53 0.99 0.99
"5145" 0.5 0.071 0.99 0.98
"5146" 0.79 0.5 0.99 0.97
"5147" 0.0649999999999999 0.00600000000000001 0.8 0.17
"5148" 0.022 0.004 0.0619999999999999 0.00900000000000001
"5149" 0.13 0.4 0.69 0.85
"5150" 0.72 0.42 0.72 0.42
"5151" 0.11 0.15 0.94 0.94
"5152" 0.2 0.02 0.96 0.69
"5153" 0.17 0.036 0.47 0.12
"5154" 0.73 0.66 0.96 0.93
"5155" 0.29 0.16 0.57 0.35
"5156" 0.093 0.075 0.52 0.4
"5157" 0.18 0.22 0.79 0.78
"5158" 0.22 0.074 0.95 0.84
"5159" 0.7 0.47 0.8 0.63
"5160" 0.22 0.13 0.63 0.44
"5161" 0.5 0.33 0.65 0.47
"5162" 0.51 0.26 0.71 0.47
"5163" 0.58 0.36 0.76 0.58
"5164" 0.32 0.19 0.56 0.39
"5165" 0.43 0.19 0.38 0.17
"5166" 0.62 0.44 0.73 0.59
"5167" 0.57 0.14 0.77 0.33
"5168" 0.47 0.12 0.91 0.67
"5169" 0.58 0.44 0.85 0.77
"5170" 0.71 0.47 0.8 0.62
"5171" 0.91 0.81 0.84 0.7
"5172" 0.52 0.0649999999999999 0.95 0.65
"5173" 0.61 0.17 0.92 0.68
"5174" 0.62 0.08 0.91 0.44
"5175" 0.97 0.86 0.99 0.99
"5176" 0.98 0.93 0.99 0.98
"5177" 0.88 0.81 0.72 0.63
"5178" 0.33 0.37 0.41 0.44
"5179" 0.23 0.33 0.36 0.47
"5180" 0.77 0.54 0.95 0.87
"5181" 0.78 0.64 0.91 0.82
"5182" 0.68 0.48 0.95 0.89
"5183" 0.86 0.81 0.79 0.72
"5184" 0.57 0.56 0.57 0.56
"5185" 0.63 0.7 0.61 0.68
"5186" 0.62 0.69 0.76 0.78
"5187" 0.76 0.71 0.88 0.82
"5188" 0.8 0.74 0.73 0.67
"5189" 0.77 0.76 0.56 0.57
"5190" 0.24 0.54 0.12 0.33
"5191" 0.56 0.72 0.19 0.38
"5192" 0.47 0.78 0.26 0.61
"5193" 0.63 0.67 0.53 0.59
"5194" 0.76 0.67 0.78 0.69
"5195" 0.91 0.84 0.87 0.78
"5196" 0.75 0.76 0.65 0.68
"5197" 0.57 0.62 0.33 0.42
"5198" 0.37 0.77 0.27 0.68
"5199" 0.47 0.85 0.27 0.73
"5200" 0.81 0.87 0.66 0.76
"5201" 0.86 0.87 0.77 0.79
"5202" 0.69 0.78 0.23 0.43
"5203" 0.53 0.79 0.19 0.52
"5204" 0.44 0.8 0.11 0.48
"5205" 0.36 0.64 0.1 0.29
"5206" 0.61 0.8 0.52 0.74
"5207" 0.46 0.71 0.21 0.46
"5208" 0.35 0.55 0.38 0.57
"5209" 0.46 0.75 0.28 0.63
"5210" 0.24 0.59 0.24 0.57
"5211" 0.44 0.76 0.21 0.57
"5212" 0.25 0.61 0.14 0.45
"5213" 0.41 0.67 0.2 0.45
"5214" 0.38 0.82 0.12 0.6
"5215" 0.44 0.85 0.17 0.69
"5216" 0.52 0.43 0.6 0.51
"5217" 0.72 0.75 0.69 0.73
"5218" 0.43 0.48 0.47 0.52
"5219" 0.35 0.58 0.27 0.5
"5220" 0.45 0.76 0.28 0.64
"5221" 0.72 0.82 0.49 0.68
"5222" 0.48 0.39 0.64 0.53
"5223" 0.52 0.57 0.52 0.56
"5224" 0.33 0.55 0.21 0.41
"5225" 0.57 0.68 0.54 0.66
"5226" 0.52 0.56 0.52 0.56
"5227" 0.53 0.5 0.65 0.61
"5228" 0.47 0.6 0.52 0.64
"5229" 0.62 0.45 0.73 0.6
"5230" 0.41 0.34 0.53 0.45
"5231" 0.37 0.44 0.47 0.54
"5232" 0.46 0.26 0.58 0.37
"5233" 0.25 0.63 0.21 0.56
"5234" 0.43 0.56 0.43 0.55
"5235" 0.48 0.39 0.43 0.35
"5236" 0.6 0.33 0.59 0.32
"5237" 0.33 0.26 0.43 0.34
"5238" 0.35 0.18 0.6 0.36
"5239" 0.59 0.52 0.53 0.47
"5240" 0.76 0.55 0.86 0.72
"5241" 0.65 0.42 0.82 0.68
"5242" 0.57 0.48 0.56 0.47
"5243" 0.48 0.48 0.42 0.42
"5244" 0.31 0.14 0.53 0.28
"5245" 0.44 0.31 0.74 0.62
"5246" 0.56 0.43 0.6 0.46
"5247" 0.45 0.57 0.25 0.37
"5248" 0.68 0.52 0.81 0.7
"5249" 0.46 0.38 0.75 0.68
"5250" 0.53 0.29 0.64 0.4
"5251" 0.7 0.67 0.67 0.64
"5252" 0.33 0.29 0.63 0.56
"5253" 0.11 0.1 0.47 0.42
"5254" 0.31 0.15 0.65 0.42
"5255" 0.38 0.41 0.51 0.53
"5256" 0.25 0.33 0.2 0.26
"5257" 0.28 0.22 0.21 0.16
"5258" 0.43 0.64 0.29 0.51
"5259" 0.27 0.38 0.42 0.53
"5260" 0.59 0.31 0.65 0.38
"5261" 0.66 0.53 0.52 0.39
"5262" 0.25 0.19 0.29 0.22
"5263" 0.19 0.13 0.23 0.16
"5264" 0.26 0.2 0.65 0.53
"5265" 0.45 0.27 0.66 0.46
"5266" 0.5 0.53 0.61 0.63
"5267" 0.22 0.28 0.59 0.63
"5268" 0.25 0.16 0.72 0.57
"5269" 0.5 0.22 0.7 0.4
"5270" 0.46 0.21 0.76 0.49
"5271" 0.2 0.23 0.33 0.37
"5272" 0.097 0.25 0.15 0.37
"5273" 0.53 0.37 0.48 0.32
"5274" 0.52 0.61 0.3 0.42
"5275" 0.35 0.6 0.17 0.4
"5276" 0.29 0.48 0.16 0.31
"5277" 0.52 0.4 0.5 0.38
"5278" 0.5 0.47 0.31 0.3
"5279" 0.82 0.67 0.82 0.68
"5280" 0.78 0.63 0.91 0.83
"5281" 0.56 0.19 0.68 0.28
"5282" 0.74 0.57 0.64 0.44
"5283" 0.53 0.49 0.43 0.4
"5284" 0.8 0.23 0.8 0.24
"5285" 0.43 0.48 0.31 0.37
"5286" 0.45 0.53 0.45 0.52
"5287" 0.79 0.63 0.59 0.38
"5288" 0.72 0.49 0.64 0.39
"5289" 0.73 0.56 0.53 0.34
"5290" 0.78 0.48 0.65 0.31
"5291" 0.82 0.54 0.84 0.59
"5292" 0.44 0.19 0.41 0.17
"5293" 0.2 0.074 0.16 0.0619999999999999
"5294" 0.66 0.64 0.64 0.62
"5295" 0.43 0.16 0.81 0.53
"5296" 0.79 0.53 0.72 0.44
"5297" 0.65 0.52 0.81 0.72
"5298" 0.55 0.23 0.73 0.41
"5299" 0.26 0.28 0.33 0.35
"5300" 0.74 0.75 0.75 0.76
"5301" 0.45 0.35 0.28 0.22
"5302" 0.12 0.41 0.069 0.28
"5303" 0.41 0.84 0.19 0.71
"5304" 0.75 0.37 0.91 0.72
"5305" 0.72 0.25 0.93 0.71
"5306" 0.94 0.85 0.89 0.78
"5307" 0.58 0.4 0.85 0.74
"5308" 0.24 0.22 0.55 0.49
"5309" 0.66 0.71 0.67 0.72
"5310" 0.68 0.76 0.58 0.69
"5311" 0.52 0.27 0.64 0.37
"5312" 0.12 0.16 0.0329999999999999 0.0529999999999999
"5313" 0.7 0.73 0.5 0.58
"5314" 0.81 0.63 0.73 0.51
"5315" 0.8 0.39 0.89 0.6
"5316" 0.82 0.39 0.92 0.64
"5317" 0.79 0.55 0.8 0.58
"5318" 0.7 0.5 0.58 0.38
"5319" 0.52 0.3 0.35 0.19
"5320" 0.39 0.3 0.13 0.11
"5321" 0.55 0.53 0.44 0.43
"5322" 0.22 0.073 0.19 0.0619999999999999
"5323" 0.58 0.14 0.24 0.0449999999999999
"5324" 0.68 0.45 0.89 0.78
"5325" 0.53 0.17 0.93 0.76
"5326" 0.57 0.46 0.82 0.75
"5327" 0.67 0.57 0.86 0.8
"5328" 0.77 0.85 0.69 0.79
"5329" 0.37 0.22 0.3 0.17
"5330" 0.37 0.13 0.29 0.1
"5331" 0.5 0.47 0.63 0.59
"5332" 0.64 0.41 0.96 0.9
"5333" 0.58 0.24 0.97 0.89
"5334" 0.4 0.0539999999999999 0.96 0.72
"5335" 0.71 0.25 0.95 0.79
"5336" 0.91 0.67 0.92 0.7
"5337" 0.97 0.93 0.98 0.96
"5338" 0.42 0.2 0.89 0.76
"5339" 0.96 0.94 0.99 0.98
"5340" 0.22 0.19 0.61 0.53
"5341" 0.55 0.19 0.77 0.41
"5342" 0.87 0.79 0.93 0.88
"5343" 0.36 0.45 0.42 0.51
"5344" 0.52 0.44 0.47 0.4
"5345" 0.0469999999999999 0.22 0.0369999999999999 0.18
"5346" 0.55 0.8 0.59 0.82
"5347" 0.78 0.83 0.9 0.91
"5348" 0.82 0.65 0.91 0.81
"5349" 0.74 0.75 0.87 0.87
"5350" 0.97 0.97 0.96 0.96
"5351" 0.28 0.22 0.4 0.3
"5352" 0.31 0.17 0.21 0.12
"5353" 0.99 0.98 0.99 0.97
"5354" 0.99 0.98 0.97 0.95
"5355" 0.72 0.82 0.18 0.37
"5356" 0.19 0.77 0.077 0.59
"5357" 0.88 0.94 0.65 0.83
"5358" 0.74 0.71 0.49 0.46
"5359" 0.73 0.83 0.28 0.51
"5360" 0.94 0.95 0.75 0.81
"5361" 0.16 0.71 0.0289999999999999 0.28
"5362" 0.27 0.74 0.087 0.47
"5363" 0.67 0.9 0.24 0.72
"5364" 0.78 0.82 0.54 0.65
"5365" 0.68 0.92 0.1 0.59
"5366" 0.27 0.78 0.0579999999999999 0.43
"5367" 0.094 0.82 0.025 0.6
"5368" 0.82 0.83 0.87 0.87
"5369" 0.64 0.73 0.67 0.75
"5370" 0.95 0.95 0.96 0.96
"5371" 0.21 0.36 0.21 0.37
"5372" 0.28 0.5 0.18 0.38
"5373" 0.075 0.66 0.0549999999999999 0.6
"5374" 0.7 0.89 0.53 0.84
"5375" 0.72 0.8 0.61 0.72
"5376" 0.71 0.64 0.51 0.42
"5377" 0.81 0.73 0.72 0.6
"5378" 0.73 0.57 0.64 0.43
"5379" 0.87 0.78 0.84 0.72
"5380" 0.85 0.85 0.88 0.88
"5381" 0.7 0.81 0.76 0.86
"5382" 0.7 0.71 0.81 0.82
"5383" 0.8 0.7 0.82 0.72
"5384" 0.72 0.71 0.9 0.89
"5385" 0.67 0.61 0.89 0.86
"5386" 0.87 0.88 0.93 0.94
"5387" 0.91 0.75 0.94 0.81
"5388" 0.96 0.8 0.96 0.8
"5389" 0.91 0.66 0.95 0.78
"5390" 0.9 0.72 0.95 0.84
"5391" 0.89 0.72 0.91 0.73
"5392" 0.93 0.75 0.98 0.89
"5393" 0.83 0.67 0.85 0.7
"5394" 0.83 0.8 0.7 0.67
"5395" 0.29 0.084 0.03 0.011
"5396" 0.9 0.16 0.71 0.0429999999999999
"5397" 0.2 0.021 0.011 0.002
"5398" 0.99 0.98 0.99 0.98
"5399" 0.83 0.47 0.19 0.0499999999999999
"5400" 0.54 0.37 0.027 0.021
"5401" 0.085 0.25 0.004 0.017
"5402" 0.55 0.88 0.11 0.57
"5403" 0.99 0.93 0.98 0.9
"5404" 0.94 0.8 0.85 0.6
"5405" 0.96 0.89 0.81 0.62
"5406" 0.62 0.47 0.63 0.49
"5407" 0.29 0.86 0.032 0.44
"5408" 0.68 0.53 0.18 0.13
"5409" 0.74 0.82 0.14 0.29
"5410" 0.0369999999999999 0.032 0.00600000000000001 0.00600000000000001
"5411" 0.001 0.002 0.001 0.001
"5412" 0.023 0.26 0.001 0.00900000000000001
"5413" 0.99 0.95 0.97 0.8
"5414" 0.001 0.4 0.88 0.99
"5415" 0.95 0.9 0.96 0.92
"5416" 0.024 0.01 0.14 0.0469999999999999
"5417" 0.43 0.13 0.88 0.65
"5418" 0.004 0.002 0.017 0.00700000000000001
"5419" 0.004 0.00600000000000001 0.00600000000000001 0.00900000000000001
"5420" 0.011 0.0489999999999999 0.013 0.0589999999999999
"5421" 0.032 0.096 0.0569999999999999 0.15
"5422" 0.0599999999999999 0.0609999999999999 0.038 0.04
"5423" 0.76 0.87 0.63 0.8
"5424" 0.22 0.15 0.11 0.077
"5425" 0.28 0.18 0.0469999999999999 0.0329999999999999
"5426" 0.3 0.47 0.0349999999999999 0.078
"5427" 0.0589999999999999 0.023 0.004 0.003
"5428" 0.001 0.002 0.001 0.001
"5429" 0.19 0.42 0.014 0.0429999999999999
"5430" 0.002 0.00800000000000001 0.001 0.001
"5431" 0.64 0.72 0.29 0.42
"5432" 0.71 0.88 0.53 0.81
"5433" 0.99 0.96 0.94 0.67
"5434" 0.95 0.84 0.84 0.59
"5435" 0.94 0.9 0.44 0.35
"5436" 0.85 0.8 0.43 0.37
"5437" 0.73 0.95 0.11 0.69
"5438" 0.18 0.094 0.0679999999999999 0.0369999999999999
"5439" 0.23 0.72 0.04 0.29
"5440" 0.13 0.019 0.034 0.00600000000000001
"5441" 0.41 0.03 0.28 0.02
"5442" 0.65 0.088 0.42 0.0429999999999999
"5443" 0.67 0.37 0.41 0.17
"5444" 0.2 0.1 0.02 0.013
"5445" 0.4 0.12 0.0579999999999999 0.019
"5446" 0.8 0.93 0.13 0.5
"5447" 0.93 0.44 0.85 0.22
"5448" 0.92 0.53 0.81 0.25
"5449" 0.81 0.64 0.41 0.21
"5450" 0.0469999999999999 0.016 0.003 0.002
"5451" 0.75 0.69 0.2 0.17
"5452" 0.025 0.011 0.0469999999999999 0.018
"5453" 0.42 0.19 0.82 0.62
"5454" 0.82 0.16 0.9 0.32
"5455" 0.75 0.26 0.82 0.37
"5456" 0.016 0.00600000000000001 0.001 0.001
"5457" 0.0419999999999999 0.099 0.073 0.16
"5458" 0.12 0.3 0.15 0.37
"5459" 0.22 0.0679999999999999 0.34 0.11
"5460" 0.026 0.014 0.01 0.00600000000000001
"5461" 0.087 0.023 0.23 0.0599999999999999
"5462" 0.93 0.69 0.99 0.95
"5463" 0.15 0.0349999999999999 0.92 0.69
"5464" 0.99 0.98 0.99 0.99
"5465" 0.071 0.03 0.67 0.37
"5466" 0.003 0.00800000000000001 0.00600000000000001 0.02
"5467" 0.00900000000000001 0.14 0.00600000000000001 0.093
"5468" 0.0659999999999999 0.68 0.0459999999999999 0.59
"5469" 0.0479999999999999 0.0619999999999999 0.081 0.1
"5470" 0.22 0.73 0.13 0.61
"5471" 0.25 0.62 0.012 0.0579999999999999
"5472" 0.5 0.96 0.0469999999999999 0.77
"5473" 0.89 0.98 0.4 0.86
"5474" 0.0429999999999999 0.014 0.021 0.00800000000000001
"5475" 0.5 0.13 0.091 0.021
"5476" 0.95 0.67 0.72 0.16
"5477" 0.99 0.99 0.99 0.99
"5478" 0.93 0.86 0.69 0.51
"5479" 0.99 0.97 0.98 0.95
"5480" 0.13 0.0349999999999999 0.097 0.025
"5481" 0.028 0.012 0.005 0.003
"5482" 0.024 0.0409999999999999 0.002 0.004
"5483" 0.84 0.82 0.67 0.66
"5484" 0.002 0.016 0.001 0.002
"5485" 0.0559999999999999 0.47 0.003 0.04
"5486" 0.18 0.95 0.00800000000000001 0.57
"5487" 0.99 0.92 0.98 0.84
"5488" 0.63 0.83 0.0429999999999999 0.18
"5489" 0.084 0.39 0.019 0.12
"5490" 0.01 0.76 0.004 0.52
"5491" 0.0509999999999999 0.55 0.011 0.18
"5492" 0.095 0.36 0.43 0.76
"5493" 0.02 0.015 0.087 0.0569999999999999
"5494" 0.001 0.001 0.001 0.001
"5495" 0.15 0.0529999999999999 0.04 0.016
"5496" 0.002 0.013 0.001 0.004
"5497" 0.002 0.00700000000000001 0.001 0.002
"5498" 0.096 0.91 0.004 0.36
"5499" 0.11 0.65 0.00600000000000001 0.076
"5500" 0.011 0.27 0.00600000000000001 0.14
"5501" 0.0519999999999999 0.93 0.00700000000000001 0.73
"5502" 0.3 0.9 0.0649999999999999 0.72
"5503" 0.0509999999999999 0.66 0.015 0.37
"5504" 0.0649999999999999 0.11 0.025 0.0469999999999999
"5505" 0.73 0.65 0.4 0.3
"5506" 0.11 0.0409999999999999 0.088 0.032
"5507" 0.57 0.19 0.16 0.0409999999999999
"5508" 0.84 0.75 0.24 0.17
"5509" 0.71 0.34 0.14 0.0439999999999999
"5510" 0.97 0.91 0.83 0.64
"5511" 0.005 0.004 0.001 0.001
"5512" 0.34 0.84 0.027 0.31
"5513" 0.0619999999999999 0.26 0.00800000000000001 0.0419999999999999
"5514" 0.81 0.0559999999999999 0.56 0.017
"5515" 0.99 0.92 0.87 0.41
"5516" 0.87 0.84 0.76 0.72
"5517" 0.99 0.94 0.99 0.92
"5518" 0.46 0.46 0.81 0.79
"5519" 0.83 0.48 0.95 0.81
"5520" 0.62 0.2 0.94 0.78
"5521" 0.013 0.011 0.12 0.079
"5522" 0.001 0.002 0.002 0.00800000000000001
"5523" 0.001 0.003 0.001 0.002
"5524" 0.02 0.33 0.005 0.1
"5525" 0.26 0.42 0.021 0.0479999999999999
"5526" 0.028 0.0549999999999999 0.002 0.004
"5527" 0.082 0.34 0.002 0.012
"5528" 0.59 0.83 0.024 0.12
"5529" 0.71 0.8 0.07 0.15
"5530" 0.93 0.84 0.75 0.52
"5531" 0.16 0.09 0.023 0.014
"5532" 0.95 0.91 0.76 0.61
"5533" 0.97 0.94 0.83 0.67
"5534" 0.14 0.15 0.032 0.0369999999999999
"5535" 0.88 0.55 0.66 0.19
"5536" 0.97 0.53 0.86 0.11
"5537" 0.84 0.15 0.6 0.0389999999999999
"5538" 0.1 0.034 0.0539999999999999 0.019
"5539" 0.86 0.46 0.75 0.24
"5540" 0.99 0.9 0.99 0.97
"5541" 0.99 0.78 0.99 0.74
"5542" 0.99 0.98 0.99 0.99
"5543" 0.44 0.0579999999999999 0.57 0.082
"5544" 0.81 0.41 0.48 0.11
"5545" 0.97 0.7 0.99 0.85
"5546" 0.61 0.22 0.71 0.29
"5547" 0.082 0.017 0.032 0.00700000000000001
"5548" 0.0539999999999999 0.00900000000000001 0.012 0.002
"5549" 0.73 0.32 0.59 0.19
"5550" 0.003 0.00900000000000001 0.002 0.00600000000000001
"5551" 0.014 0.13 0.005 0.0549999999999999
"5552" 0.23 0.44 0.1 0.24
"5553" 0.036 0.16 0.075 0.29
"5554" 0.96 0.86 0.99 0.97
"5555" 0.038 0.12 0.011 0.038
"5556" 0.91 0.87 0.92 0.87
"5557" 0.032 0.79 0.012 0.62
"5558" 0.8 0.12 0.93 0.39
"5559" 0.64 0.66 0.48 0.52
"5560" 0.99 0.97 0.99 0.99
"5561" 0.072 0.04 0.6 0.37
"5562" 0.004 0.0329999999999999 0.0599999999999999 0.36
"5563" 0.003 0.023 0.032 0.21
"5564" 0.0679999999999999 0.011 0.43 0.0629999999999999
"5565" 0.036 0.0349999999999999 0.014 0.015
"5566" 0.2 0.52 0.038 0.15
"5567" 0.03 0.44 0.0489999999999999 0.58
"5568" 0.72 0.59 0.82 0.73
"5569" 0.33 0.14 0.53 0.24
"5570" 0.89 0.58 0.96 0.8
"5571" 0.14 0.07 0.46 0.24
"5572" 0.51 0.27 0.68 0.42
"5573" 0.49 0.77 0.11 0.38
"5574" 0.49 0.79 0.0659999999999999 0.28
"5575" 0.00700000000000001 0.35 0.001 0.0369999999999999
"5576" 0.12 0.15 0.004 0.00600000000000001
"5577" 0.66 0.51 0.084 0.0599999999999999
"5578" 0.84 0.56 0.21 0.0579999999999999
"5579" 0.95 0.78 0.86 0.46
"5580" 0.65 0.31 0.15 0.0509999999999999
"5581" 0.92 0.76 0.38 0.12
"5582" 0.94 0.71 0.78 0.29
"5583" 0.99 0.95 0.99 0.91
"5584" 0.22 0.036 0.034 0.00600000000000001
"5585" 0.019 0.00600000000000001 0.003 0.002
"5586" 0.21 0.0519999999999999 0.0619999999999999 0.016
"5587" 0.019 0.0599999999999999 0.004 0.012
"5588" 0.8 0.67 0.83 0.71
"5589" 0.9 0.88 0.91 0.89
"5590" 0.94 0.65 0.91 0.47
"5591" 0.99 0.97 0.99 0.92
"5592" 0.99 0.96 0.99 0.96
"5593" 0.78 0.028 0.93 0.12
"5594" 0.99 0.79 0.98 0.71
"5595" 0.98 0.78 0.99 0.97
"5596" 0.97 0.65 0.99 0.94
"5597" 0.23 0.027 0.86 0.33
"5598" 0.96 0.84 0.98 0.92
"5599" 0.91 0.78 0.96 0.89
"5600" 0.097 0.013 0.12 0.015
"5601" 0.52 0.27 0.79 0.58
"5602" 0.96 0.74 0.97 0.79
"5603" 0.24 0.27 0.29 0.31
"5604" 0.005 0.023 0.00700000000000001 0.0309999999999999
"5605" 0.002 0.27 0.001 0.17
"5606" 0.015 0.27 0.003 0.0549999999999999
"5607" 0.002 0.0479999999999999 0.001 0.026
"5608" 0.001 0.001 0.001 0.001
"5609" 0.014 0.002 0.018 0.003
"5610" 0.027 0.00600000000000001 0.015 0.003
"5611" 0.39 0.26 0.16 0.11
"5612" 0.99 0.97 0.99 0.98
"5613" 0.6 0.51 0.66 0.57
"5614" 0.17 0.22 0.038 0.0559999999999999
"5615" 0.001 0.001 0.001 0.001
"5616" 0.93 0.95 0.64 0.75
"5617" 0.65 0.21 0.91 0.67
"5618" 0.98 0.94 0.99 0.99
"5619" 0.0459999999999999 0.0559999999999999 0.021 0.026
"5620" 0.00700000000000001 0.002 0.024 0.004
"5621" 0.019 0.42 0.09 0.78
"5622" 0.081 0.005 0.39 0.02
"5623" 0.003 0.03 0.019 0.18
"5624" 0.0509999999999999 0.00800000000000001 0.34 0.0459999999999999
"5625" 0.004 0.018 0.00600000000000001 0.022
"5626" 0.014 0.017 0.0309999999999999 0.0369999999999999
"5627" 0.001 0.0589999999999999 0.001 0.03
"5628" 0.016 0.52 0.00600000000000001 0.24
"5629" 0.018 0.14 0.00900000000000001 0.075
"5630" 0.89 0.74 0.4 0.17
"5631" 0.74 0.64 0.44 0.32
"5632" 0.00600000000000001 0.00600000000000001 0.004 0.004
"5633" 0.32 0.34 0.12 0.14
"5634" 0.27 0.3 0.22 0.25
"5635" 0.13 0.082 0.012 0.00900000000000001
"5636" 0.001 0.002 0.001 0.001
"5637" 0.001 0.003 0.001 0.002
"5638" 0.001 0.001 0.001 0.001
"5639" 0.13 0.011 0.024 0.003
"5640" 0.0409999999999999 0.02 0.075 0.032
"5641" 0.72 0.68 0.92 0.9
"5642" 0.00800000000000001 0.012 0.00800000000000001 0.012
"5643" 0.04 0.097 0.02 0.0499999999999999
"5644" 0.00700000000000001 0.017 0.005 0.012
"5645" 0.002 0.017 0.002 0.02
"5646" 0.018 0.13 0.004 0.03
"5647" 0.0539999999999999 0.21 0.0309999999999999 0.13
"5648" 0.31 0.19 0.069 0.0439999999999999
"5649" 0.027 0.021 0.04 0.028
"5650" 0.028 0.00800000000000001 0.02 0.00600000000000001
"5651" 0.001 0.001 0.001 0.001
"5652" 0.0349999999999999 0.28 0.00700000000000001 0.069
"5653" 0.00600000000000001 0.01 0.001 0.002
"5654" 0.002 0.00700000000000001 0.001 0.001
"5655" 0.024 0.0549999999999999 0.00600000000000001 0.013
"5656" 0.00900000000000001 0.001 0.004 0.001
"5657" 0.96 0.53 0.93 0.31
"5658" 0.95 0.72 0.94 0.7
"5659" 0.98 0.85 0.99 0.89
"5660" 0.93 0.86 0.93 0.86
"5661" 0.8 0.81 0.81 0.81
"5662" 0.41 0.0659999999999999 0.26 0.0369999999999999
"5663" 0.013 0.012 0.011 0.01
"5664" 0.13 0.47 0.15 0.53
"5665" 0.0559999999999999 0.0349999999999999 0.027 0.018
"5666" 0.74 0.94 0.52 0.88
"5667" 0.95 0.78 0.91 0.66
"5668" 0.99 0.96 0.97 0.88
"5669" 0.65 0.92 0.21 0.78
"5670" 0.35 0.68 0.2 0.53
"5671" 0.28 0.098 0.33 0.11
"5672" 0.99 0.97 0.99 0.98
"5673" 0.99 0.97 0.97 0.86
"5674" 0.99 0.98 0.99 0.99
"5675" 0.0669999999999999 0.018 0.42 0.11
"5676" 0.012 0.022 0.013 0.024
"5677" 0.85 0.83 0.8 0.77
"5678" 0.79 0.41 0.57 0.18
"5679" 0.9 0.71 0.17 0.0459999999999999
"5680" 0.3 0.13 0.25 0.1
"5681" 0.98 0.92 0.99 0.97
"5682" 0.99 0.95 0.99 0.98
"5683" 0.99 0.99 0.99 0.99
"5684" 0.86 0.58 0.83 0.5
"5685" 0.32 0.072 0.72 0.25
"5686" 0.016 0.036 0.073 0.15
"5687" 0.67 0.91 0.58 0.89
"5688" 0.18 0.21 0.27 0.3
"5689" 0.73 0.8 0.69 0.78
"5690" 0.62 0.19 0.29 0.0629999999999999
"5691" 0.22 0.31 0.02 0.036
